name,type,id_first,id,type,date,date_unixtime,from,from_id,photo,photo_file_size,width,height,text,text_entities,reply_to_message_id,edited,edited_unixtime,reactions,file,file_name,file_size,thumbnail,thumbnail_file_size,mime_type,media_type,sticker_emoji,forwarded_from,duration_seconds,saved_from,author
💬 Marketing Practicum Chat,private_supergroup,1782474569,44737,message,2025-02-13T15:45:12,1739450712,Олег,user5392944830,,,,,"Не на столько прямая зависимость, относительно надо посмотреть же","[{'type': 'plain', 'text': 'Не на столько прямая зависимость, относительно надо посмотреть же'}]",44733.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44738,message,2025-02-13T15:46:19,1739450779,Олег,user5392944830,,,,,"На 15 этаж, а лифт не работает, а ещё ошибся подъездом","[{'type': 'plain', 'text': 'На 15 этаж, а лифт не работает, а ещё ошибся подъездом'}]",44735.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44739,message,2025-02-13T15:48:18,1739450898,Олег,user5392944830,,,,,курьеров? 😁,"[{'type': 'plain', 'text': 'курьеров? 😁'}]",44736.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44740,message,2025-02-13T15:55:28,1739451328,Олег,user5392944830,,,,,"Водители тоже катают, только работают по второй вроде категории до 55 лет","[{'type': 'plain', 'text': 'Водители тоже катают, только работают по второй вроде категории до 55 лет'}]",44735.0,2025-02-13T15:55:43,1739451343,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44741,message,2025-02-13T16:42:19,1739454139,Tatyana Stremousova,user454218474,,,,,"Хелп! Запускаем рк в Вконтакте, через витамин, а он только через физ лица запускает. Вынуждена использовать свой ID, мне никакие штрафы потом не придут??? Я сотрудник ООО, т е рекламодатель юр лицо и данные для маркировки его. Но запускаем через кабинет физ лица","[{'type': 'plain', 'text': 'Хелп! Запускаем рк в Вконтакте, через витамин, а он только через физ лица запускает. Вынуждена использовать свой ID, мне никакие штрафы потом не придут??? Я сотрудник ООО, т е рекламодатель юр лицо и данные для маркировки его. Но запускаем через кабинет физ лица'}]",,2025-02-14T19:56:07,1739552167,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44742,message,2025-02-13T16:45:45,1739454345,Андрей Дамаскин,user87502689,,,,,Рисковано конечно,"[{'type': 'plain', 'text': 'Рисковано конечно'}]",44741.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44743,message,2025-02-13T16:45:53,1739454353,Андрей Дамаскин,user87502689,,,,,Тут нужно звать гуру,"[{'type': 'plain', 'text': 'Тут нужно звать гуру'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44744,message,2025-02-13T16:46:14,1739454374,Tatyana Stremousova,user454218474,,,,,"А в чем риск? Витамин пишет, нет рисков","[{'type': 'plain', 'text': 'А в чем риск? Витамин пишет, нет рисков'}]",44742.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44745,message,2025-02-13T16:46:43,1739454403,Андрей Дамаскин,user87502689,,,,,"[{'type': 'mention', 'text': '@lyubaredko'}, ' Люба приди! Порядок наведи!']","[{'type': 'mention', 'text': '@lyubaredko'}, {'type': 'plain', 'text': ' Люба приди! Порядок наведи!'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44746,message,2025-02-13T16:51:25,1739454685,Люба Редько,user49752286,,,,,"Если честно, не знаю, как внутри Витамина это выглядит, и почему через каб. физика 🥲
Но Если Витамин подтверждает, что Рекламодателем в ЕРИР уйдёт именно ООО, то криминального ничего не будет.

Просто кэгбэ что? Почему Витамину ок, что запуск через физика, если физик не может быть агентом-посредником, я бы разобралась. 
Кто пополняет кабинет, из которого запуск? Не ООО ведь?
Или физик просто менеджер в кабинете ООО, который всё же заведён через Витамин и пополняет его ООО? 
Короче, прикол может быть не в маркировке, в в бухгалтерии.","[{'type': 'plain', 'text': 'Если честно, не знаю, как внутри Витамина это выглядит, и почему через каб. физика 🥲\nНо Если Витамин подтверждает, что Рекламодателем в ЕРИР уйдёт именно ООО, то криминального ничего не будет.\n\nПросто кэгбэ что? Почему Витамину ок, что запуск через физика, если физик не может быть агентом-посредником, я бы разобралась. \nКто пополняет кабинет, из которого запуск? Не ООО ведь?\nИли физик просто менеджер в кабинете ООО, который всё же заведён через Витамин и пополняет его ООО? \nКороче, прикол может быть не в маркировке, в в бухгалтерии.'}]",44741.0,2025-02-13T16:55:39,1739454939,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Tatyana Stremousova', 'from_id': 'user454218474', 'date': '2025-02-13T16:55:39'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44747,message,2025-02-13T16:53:04,1739454784,Tatyana Stremousova,user454218474,,,,,"Кабинет физика привязывается к витамину, где рекламодатель ООО и счет пополняет он","[{'type': 'plain', 'text': 'Кабинет физика привязывается к витамину, где рекламодатель ООО и счет пополняет он'}]",44746.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44748,message,2025-02-13T16:55:15,1739454915,Люба Редько,user49752286,,,,,"Тогда вопросов нет. Я так понимаю, что это и ВК таким грешит, позволяя заводить кабинеты ООО с VK ID физиков. (А потом, тварь такая, выделить и передать не может, как вот мы сейчас возимся, потому что приходится с нуля заводить)","[{'type': 'plain', 'text': 'Тогда вопросов нет. Я так понимаю, что это и ВК таким грешит, позволяя заводить кабинеты ООО с VK ID физиков. (А потом, тварь такая, выделить и передать не может, как вот мы сейчас возимся, потому что приходится с нуля заводить)'}]",44747.0,2025-02-13T16:55:36,1739454936,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': 'Tatyana Stremousova', 'from_id': 'user454218474', 'date': '2025-02-13T16:55:36'}]}, {'type': 'emoji', 'count': 1, 'emoji': '🤝', 'recent': [{'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-13T17:22:22'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44749,message,2025-02-13T16:55:58,1739454958,Tatyana Stremousova,user454218474,,,,,"[{'type': 'mention', 'text': '@lyubaredko'}, ' благодарю!']","[{'type': 'mention', 'text': '@lyubaredko'}, {'type': 'plain', 'text': ' благодарю!'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44750,message,2025-02-13T17:00:44,1739455244,Алексей Ермолов,user1829741608,,,,,О да! Тоже заморачивался с этим.,"[{'type': 'plain', 'text': 'О да! Тоже заморачивался с этим.'}]",44748.0,2025-02-13T17:02:05,1739455325,"[{'type': 'emoji', 'count': 1, 'emoji': '🤝', 'recent': [{'from': 'Люба Редько', 'from_id': 'user49752286', 'date': '2025-02-13T17:02:05'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44751,message,2025-02-13T19:19:22,1739463562,Александр Пронин,user522574581,,,,,"Коллеги, привет. Нужен директолог, который возьмёт проект по продвижению Авито услуг (не через мастер кампаний или кампании продвижения классифайдов).

Напишите в личку пожалуйста","[{'type': 'plain', 'text': 'Коллеги, привет. Нужен директолог, который возьмёт проект по продвижению Авито услуг (не через мастер кампаний или кампании продвижения классифайдов).\n\nНапишите в личку пожалуйста'}]",,2025-02-13T19:37:58,1739464678,"[{'type': 'emoji', 'count': 1, 'emoji': '👌', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-13T19:37:58'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44755,message,2025-02-13T22:39:54,1739475594,Олег,user5392944830,,,,,"Вчера с дипсиком пишем статью, к вечеру откорректировал и разместил, сегодня днём проиндексировалась (спецом в индекс не загонял), вечером ввожу полное название, отображается в поиске и в Нейро с частью статьи и акценты оформлением как в статье, сокращаю запрос до половины, статья отображается в поиске и примерно чуть больше половины с другими материалами в нейре.
Выводы - алгоритмы яндексжпт и дипсика похоже, похожи","[{'type': 'plain', 'text': 'Вчера с дипсиком пишем статью, к вечеру откорректировал и разместил, сегодня днём проиндексировалась (спецом в индекс не загонял), вечером ввожу полное название, отображается в поиске и в Нейро с частью статьи и акценты оформлением как в статье, сокращаю запрос до половины, статья отображается в поиске и примерно чуть больше половины с другими материалами в нейре.\nВыводы - алгоритмы яндексжпт и дипсика похоже, похожи'}]",,2025-02-13T22:42:14,1739475734,"[{'type': 'emoji', 'count': 1, 'emoji': '🤔', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-13T22:42:21'}]}, {'type': 'emoji', 'count': 1, 'emoji': '😱', 'recent': [{'from': 'Vladislav Baryshnikov', 'from_id': 'user221215119', 'date': '2025-02-14T11:27:59'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44756,message,2025-02-13T23:32:21,1739478741,Ed,user6615497723,,,,,"Так он же по поисковикам начинаем лазить и искать инфу по твоему запросу , когда ""глубокий поиск"" жмякаешь","[{'type': 'plain', 'text': 'Так он же по поисковикам начинаем лазить и искать инфу по твоему запросу , когда ""глубокий поиск"" жмякаешь'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44757,message,2025-02-13T23:32:27,1739478747,Ed,user6615497723,,,,,Из за этого может,"[{'type': 'plain', 'text': 'Из за этого может'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44758,message,2025-02-13T23:32:37,1739478757,Ed,user6615497723,,,,,"Дипсик, имею ввиду","[{'type': 'plain', 'text': 'Дипсик, имею ввиду'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44759,message,2025-02-13T23:33:03,1739478783,Ed,user6615497723,,,,,"Или как там его , глубокий анализ","[{'type': 'plain', 'text': 'Или как там его , глубокий анализ'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44760,message,2025-02-13T23:34:02,1739478842,Ed,user6615497723,,,,,Глубокое мышление )),"[{'type': 'plain', 'text': 'Глубокое мышление ))'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44761,message,2025-02-13T23:59:47,1739480387,Олег,user5392944830,,,,,"Не ищет ничего, всё уже загружено, а что ты жмякаешь, это всего лишь показ тебе его размышления","[{'type': 'plain', 'text': 'Не ищет ничего, всё уже загружено, а что ты жмякаешь, это всего лишь показ тебе его размышления'}]",44756.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44762,message,2025-02-14T00:01:39,1739480499,Ed,user6615497723,,,,,"А он мне как то написал, типа "" так так..иду в поисковик, ищу ответ на актуальных запросу сайтах и бла бла""","[{'type': 'plain', 'text': 'А он мне как то написал, типа "" так так..иду в поисковик, ищу ответ на актуальных запросу сайтах и бла бла""'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44763,message,2025-02-14T00:01:59,1739480519,Ed,user6615497723,,,,,Обманул получается?🤔,"[{'type': 'plain', 'text': 'Обманул получается?🤔'}]",44761.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44764,message,2025-02-14T00:03:24,1739480604,Олег,user5392944830,,,,,"Может идёт, может нет, мы не знаем, что он там наплетёт, искать не значит в интернете лазить онлайн.","[{'type': 'plain', 'text': 'Может идёт, может нет, мы не знаем, что он там наплетёт, искать не значит в интернете лазить онлайн.'}]",44763.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44765,message,2025-02-14T00:03:55,1739480635,Ed,user6615497723,photos/photo_1899@14-02-2025_00-03-55.jpg,155726.0,1077.0,1280.0,,[],44764.0,2025-02-14T09:47:58,1739515678,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-14T09:47:58'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44766,message,2025-02-14T00:03:59,1739480639,Ed,user6615497723,,,,,Точно,"[{'type': 'plain', 'text': 'Точно'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44767,message,2025-02-14T00:04:19,1739480659,Ed,user6615497723,,,,,Блин..а что мне тогда это приснилось что ли ..,"[{'type': 'plain', 'text': 'Блин..а что мне тогда это приснилось что ли ..'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44768,message,2025-02-14T00:04:32,1739480672,Ed,user6615497723,,,,,Походу пора в отпуск..,"[{'type': 'plain', 'text': 'Походу пора в отпуск..'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44769,message,2025-02-14T00:06:04,1739480764,Олег,user5392944830,,,,,"Ну у тебя тоже есть нейронка если, что она тоже работает будь здоров, а во сне так на полную перебирает с мозгом на пару, Андрей не даст соврать","[{'type': 'plain', 'text': 'Ну у тебя тоже есть нейронка если, что она тоже работает будь здоров, а во сне так на полную перебирает с мозгом на пару, Андрей не даст соврать'}]",44767.0,2025-02-14T00:07:13,1739480833,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': 'Ed', 'from_id': 'user6615497723', 'date': '2025-02-14T00:07:13'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44770,message,2025-02-14T00:06:59,1739480819,Олег,user5392944830,,,,,В Северную Корею рекомендую,"[{'type': 'plain', 'text': 'В Северную Корею рекомендую'}]",44768.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44771,message,2025-02-14T00:07:28,1739480848,Ed,user6615497723,,,,,Бывал там?),"[{'type': 'plain', 'text': 'Бывал там?)'}]",44770.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44772,message,2025-02-14T00:08:30,1739480910,Олег,user5392944830,,,,,"Хотел бы сказать - проездом, но увидел рекламу т90 и писеть не буду","[{'type': 'plain', 'text': 'Хотел бы сказать - проездом, но увидел рекламу т90 и писеть не буду'}]",44771.0,2025-02-14T00:09:41,1739480981,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Ed', 'from_id': 'user6615497723', 'date': '2025-02-14T00:09:41'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44773,message,2025-02-14T00:08:48,1739480928,Ed,user6615497723,,,,,"Я из за тебя сейчас пол ночи буду копаться в истории моих запросов в дикпике, искать где он мне написал это 🥲","[{'type': 'plain', 'text': 'Я из за тебя сейчас пол ночи буду копаться в истории моих запросов в дикпике, искать где он мне написал это 🥲'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44774,message,2025-02-14T00:10:10,1739481010,Олег,user5392944830,,,,,"ляг поспи и всё пройдёт.
Чем класны сны? Смотришь всякую хрень и глаза не болят","[{'type': 'plain', 'text': 'ляг поспи и всё пройдёт.\nЧем класны сны? Смотришь всякую хрень и глаза не болят'}]",44773.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44775,message,2025-02-14T00:12:27,1739481147,Ed,user6615497723,,,,,"Неее, я так не могу, нужно докопаться до истинны, что бы не думать что у меня шиза )","[{'type': 'plain', 'text': 'Неее, я так не могу, нужно докопаться до истинны, что бы не думать что у меня шиза )'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44776,message,2025-02-14T00:12:34,1739481154,Ed,user6615497723,photos/photo_1900@14-02-2025_00-12-34.jpg,13944.0,360.0,270.0,,[],,2025-02-14T00:12:51,1739481171,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Олег', 'from_id': 'user5392944830', 'date': '2025-02-14T00:12:51'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44777,message,2025-02-14T00:15:15,1739481315,Олег,user5392944830,,,,,Вспомнил - это доктор Шуров,"[{'type': 'plain', 'text': 'Вспомнил - это доктор Шуров'}]",44776.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44778,message,2025-02-14T00:26:49,1739482009,Олег,user5392944830,,,576.0,826.0,Да я попить вышел,"[{'type': 'plain', 'text': 'Да я попить вышел'}]",44776.0,2025-02-14T01:12:22,1739484742,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Ed', 'from_id': 'user6615497723', 'date': '2025-02-14T01:12:22'}]}]",(File not included. Change data exporting settings to download.),video_2025-02-10_16-40-23.mp4,517689.0,(File not included. Change data exporting settings to download.),18355.0,video/mp4,video_file,,,5.0,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44779,message,2025-02-14T01:13:00,1739484780,Ed,user6615497723,,,,,"Видел это))
До чего техника дошла 😲😄","[{'type': 'plain', 'text': 'Видел это))\nДо чего техника дошла 😲😄'}]",,2025-02-14T09:49:36,1739515776,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44780,message,2025-02-14T07:08:40,1739506120,Pasha Sannikov,user1272493086,,,,,Поздравляю с Днём Святого Валентина! ❤️💌,"[{'type': 'plain', 'text': 'Поздравляю с Днём Святого Валентина! ❤️💌'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44781,message,2025-02-14T07:41:48,1739508108,Andrey Goman,user235450362,,,,,Я был. Ездил на Новый год в составе группы),"[{'type': 'plain', 'text': 'Я был. Ездил на Новый год в составе группы)'}]",44771.0,2025-02-14T09:49:47,1739515787,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': 'Алексей Ермолов', 'from_id': 'user1829741608', 'date': '2025-02-14T09:49:47'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44782,message,2025-02-14T08:14:53,1739510093,Ed,user6615497723,,,,,"И как в целом, понравилось?)","[{'type': 'plain', 'text': 'И как в целом, понравилось?)'}]",44781.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44783,message,2025-02-14T08:18:12,1739510292,Andrey Goman,user235450362,,,,,Я бы сказал - это было крайне увлекательное путешествие)),"[{'type': 'plain', 'text': 'Я бы сказал - это было крайне увлекательное путешествие))'}]",44782.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44784,message,2025-02-14T08:19:15,1739510355,Andrey Goman,user235450362,,,,,"Ходишь по улице в окружении КГБшников. Но не всегда, в основном с гидами)","[{'type': 'plain', 'text': 'Ходишь по улице в окружении КГБшников. Но не всегда, в основном с гидами)'}]",44782.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44785,message,2025-02-14T08:30:40,1739511040,Ed,user6615497723,,,,,"Но ещё раз, ты, конечно же, вряд ли туда захочешь поехать 😄","[{'type': 'plain', 'text': 'Но ещё раз, ты, конечно же, вряд ли туда захочешь поехать 😄'}]",44783.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44786,message,2025-02-14T08:32:08,1739511128,Ed,user6615497723,,,,,"То есть там не получится проснуться утром и пойти в одного погулять по городу и пофоткаться с местными жителями, даже если ты интроверт, всё равно запрещено? 🤔","[{'type': 'plain', 'text': 'То есть там не получится проснуться утром и пойти в одного погулять по городу и пофоткаться с местными жителями, даже если ты интроверт, всё равно запрещено? 🤔'}]",44784.0,2025-02-14T08:32:23,1739511143,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44787,message,2025-02-14T08:39:12,1739511552,Ed,user6615497723,,,,,"То есть там у них нет ресторанов, ТЦ, клубов, баров, алкоголь и т.д.?","[{'type': 'plain', 'text': 'То есть там у них нет ресторанов, ТЦ, клубов, баров, алкоголь и т.д.?'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44788,message,2025-02-14T08:55:36,1739512536,Andrey Goman,user235450362,,,,,"Свободного посещения по городу нет. Только в сопровождение и в составе группы. Кафе не такие как у нас и не в таком количестве, но есть. Бар есть, в него нас привозили. Они работают 6 дней в неделю им не до баров. Магазины и ларьки всякие.  Что-то подобие тц тоже есть. Мы были только в магазинах для туристов","[{'type': 'plain', 'text': 'Свободного посещения по городу нет. Только в сопровождение и в составе группы. Кафе не такие как у нас и не в таком количестве, но есть. Бар есть, в него нас привозили. Они работают 6 дней в неделю им не до баров. Магазины и ларьки всякие.  Что-то подобие тц тоже есть. Мы были только в магазинах для туристов'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44789,message,2025-02-14T09:07:56,1739513276,Ed,user6615497723,,,,,"Мне кажется там нет ощущения безопасности, в постоянном напряге из за этого контроля","[{'type': 'plain', 'text': 'Мне кажется там нет ощущения безопасности, в постоянном напряге из за этого контроля'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44790,message,2025-02-14T09:08:14,1739513294,Ed,user6615497723,,,,,Не отдохнёшь там толком,"[{'type': 'plain', 'text': 'Не отдохнёшь там толком'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44791,message,2025-02-14T09:09:03,1739513343,Ed,user6615497723,,,,,"Так если только, для любителей новых ощущений","[{'type': 'plain', 'text': 'Так если только, для любителей новых ощущений'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44792,message,2025-02-14T09:10:28,1739513428,Ed,user6615497723,,,,,"Но это лишь моё мнение, основанное на рассказах путешествующих туда ☝️","[{'type': 'plain', 'text': 'Но это лишь моё мнение, основанное на рассказах путешествующих туда ☝️'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44793,message,2025-02-14T09:16:51,1739513811,Настя Ахматзянова,user996287482,,,,,"Всем привет! Подскажите, может ли кто-нибудь посоветовать человечка, который умеет рилсы делать. Есть онлайн-школа английского языка, они хотят 2-3 штуки в неделю выпускать.","[{'type': 'plain', 'text': 'Всем привет! Подскажите, может ли кто-нибудь посоветовать человечка, который умеет рилсы делать. Есть онлайн-школа английского языка, они хотят 2-3 штуки в неделю выпускать.'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44794,message,2025-02-14T09:27:45,1739514465,Ed,user6615497723,,,,,"Поехал бы, если бы бесплатно предложили путевку ?","[{'type': 'plain', 'text': 'Поехал бы, если бы бесплатно предложили путевку ?'}]",44780.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44795,message,2025-02-14T09:28:04,1739514484,Ed,user6615497723,,,,,На неделю к примеру,"[{'type': 'plain', 'text': 'На неделю к примеру'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44796,message,2025-02-14T09:57:54,1739516274,Pasha Sannikov,user1272493086,,,,,"Да скоро в России так будет  😀 Но в Северную Корею не поехал бы. Даже бесплатно. Даже, если бы доплатили миллион долларов. Ни—и-и-и за фто","[{'type': 'plain', 'text': 'Да скоро в России так будет  😀 Но в Северную Корею не поехал бы. Даже бесплатно. Даже, если бы доплатили миллион долларов. Ни—и-и-и за фто'}]",44794.0,2025-02-14T10:02:16,1739516536,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44797,message,2025-02-14T10:08:06,1739516886,Алексей Ермолов,user1829741608,,,,,А что так? Вас там не съедят и не обидят! (Если вести себя правильно и хорошо).,"[{'type': 'plain', 'text': 'А что так? Вас там не съедят и не обидят! (Если вести себя правильно и хорошо).'}]",44796.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44798,message,2025-02-14T10:08:41,1739516921,Pasha Sannikov,user1272493086,,,,,Вас - это кого?,"[{'type': 'plain', 'text': 'Вас - это кого?'}]",44797.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44799,message,2025-02-14T10:09:00,1739516940,Алексей Ермолов,user1829741608,,,,,"И тебя и меня и всех, всех, кто туда приедет.","[{'type': 'plain', 'text': 'И тебя и меня и всех, всех, кто туда приедет.'}]",44798.0,2025-02-14T10:09:13,1739516953,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44800,message,2025-02-14T10:09:26,1739516966,Pasha Sannikov,user1272493086,,,,,А почему вы вдруг решили туда поехать?,"[{'type': 'plain', 'text': 'А почему вы вдруг решили туда поехать?'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44801,message,2025-02-14T10:10:05,1739517005,Алексей Ермолов,user1829741608,,,,,"Я люблю путешествовать, пополнил бы копилку свою.","[{'type': 'plain', 'text': 'Я люблю путешествовать, пополнил бы копилку свою.'}]",44800.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44802,message,2025-02-14T10:10:44,1739517044,Pasha Sannikov,user1272493086,,,,,Лучше приезжайте в Ильинку. Если так хотите - попросим местных полицейских гулять с вами),"[{'type': 'plain', 'text': 'Лучше приезжайте в Ильинку. Если так хотите - попросим местных полицейских гулять с вами)'}]",,2025-02-14T10:36:34,1739518594,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Ed', 'from_id': 'user6615497723', 'date': '2025-02-14T10:36:34'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44803,message,2025-02-14T10:12:09,1739517129,Pasha Sannikov,user1272493086,,,,,"Несколько часов езды - и ""Сибирские Альпы"" - Ше-ре-геш )) Несколько часов езды в другух стороны - и лунные пейзажи после угольных разрезов. Впечатлений надолго хватит","[{'type': 'plain', 'text': 'Несколько часов езды - и ""Сибирские Альпы"" - Ше-ре-геш )) Несколько часов езды в другух стороны - и лунные пейзажи после угольных разрезов. Впечатлений надолго хватит'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44804,message,2025-02-14T10:13:43,1739517223,Алексей Ермолов,user1829741608,,,,,"Не, лучше уж Корею.","[{'type': 'plain', 'text': 'Не, лучше уж Корею.'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44805,message,2025-02-14T10:30:46,1739518246,Mary Head,user1286472631,,,,,"Ого, ничего себе результат! Это где так сгенерировано?","[{'type': 'plain', 'text': 'Ого, ничего себе результат! Это где так сгенерировано?'}]",44778.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,44806,message,2025-02-14T10:31:32,1739518292,Олег,user5392944830,,,,,"В союзе.
Эту историю держали в секрете более 40 лет.","[{'type': 'plain', 'text': 'В союзе.\nЭту историю держали в секрете более 40 лет.'}]",44805.0,2025-02-14T10:37:26,1739518646,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-15T01:40:14'}]}, {'type': 'emoji', 'count': 1, 'emoji': '💯', 'recent': [{'from': 'Ed', 'from_id': 'user6615497723', 'date': '2025-02-14T10:37:26'}]}]",,,,,,,,,,,,
